,9190000,9190001,9190010,9190020,9190030,9190031,9190040,9190050,9190060,9190061,9190070,9190080,9190090,9190091,9190092,9190093,9190110,9190111,9190120,9190130,9190140,9192010,9192020,9192030,9192031,9192040,9192050,9193050,9193090,9193091,9193092,9193100,9193101,9193102,9193110,9193120,9193121
highQduration25,48.69755291,40.2356576,11.12938775,10.44904745,24.7364166,21.47293542,14.99743224,20.21000739,29.33988725,18.5265072,6.625543879,15.95812338,42.85090703,42.07041446,39.87577475,36.18357899,36.69051398,28.54159108,10.27182499,16.50306151,26.16606713,18.51589048,21.79799601,36.91513291,28.17937453,33.9885897,7.558104527,32.1208,37.16643046,15.27172277,31.07318594,23.56050521,25.03790971,22.84842215,17.23637824,7.987391817,7.745158976
highQduration10,18.07152946,12.92435307,4.511035757,19.28536232,14.87088212,13.51830972,15.84021825,8.119267002,11.83455261,10.51417051,5.06909878,17.81512605,21.16495726,21.00732759,17.09509804,14.91639344,18.93402204,15.58825137,4.982964752,8.47026936,12.00846995,8.563619048,11.33030476,13.3014945,12.41503097,15.65155451,14.69818452,14.65040984,18.14183201,14.9669246,20.3502849,20.13791051,18.21212485,16.75218087,13.1287619,8.472219022,8.542076875
highQduration01,4.810632184,3.638636364,2.147415796,3.124877451,4.957777778,4.322051282,3.556914547,3.047257384,3.78547619,3.28943662,3.029437229,3.951360544,6.480072464,6.142222222,5.00969697,4.284946237,5.330246914,5.133333333,2.314969605,3.035682111,4.039487179,3.870238095,4.502604167,4.556547619,4.686507937,5.641509434,3.081407563,4.11796875,5.36163522,4.015962441,4.633876358,4.229454685,3.81512605,3.548309179,3.080888889,3.340570175,3.466222222
cvHighQduration25,0.684418808,0.698377326,0.858638526,0.656945088,0.865322509,0.878701492,0.937069747,0.895149517,0.859160483,0.782257333,0.619602267,0.699143376,0.703424373,0.756422057,0.779532092,0.857845227,0.72174507,0.805727108,0.675804996,1.066974194,0.772820481,0.833135095,0.77082998,0.727787928,0.681674108,0.711549881,0.590666693,0.80530809,0.718413838,0.835422675,0.726305291,0.807958124,0.822899835,0.862759192,0.681989035,0.567154417,0.536078572
cvHighQduration10,0.879274462,1.072667843,0.590507167,0.811725308,0.838914501,0.683399038,0.898327545,0.453616616,1.031887123,0.992797524,0.663287554,0.831721919,0.834038937,0.863328907,0.891802755,0.953254374,0.888045603,0.838315816,0.670111965,0.585544771,0.643965941,0.710561581,0.807922523,0.886610247,0.758299488,0.791357129,0.700123935,1.040897534,0.801716493,0.836401662,0.846022146,0.830182782,0.853610509,0.895013803,1.048705839,0.846274761,0.848074565
cvHighQduration01,0.605473665,0.787650054,0.509952716,0.539289911,0.412726177,0.446528818,0.541286266,0.531524344,0.755156803,0.716654635,0.533270163,0.578679455,0.488626407,0.410665482,0.703953379,0.673783921,0.446246105,0.39870898,0.642308549,0.398782926,0.458250986,0.453876232,0.483996704,0.533775101,0.472129478,0.432928305,0.487563348,0.621093737,0.475147569,0.539841681,0.477446241,0.529556445,0.605213659,0.577318138,0.621605877,0.621153029,0.609733567
predictabilityMeanQ,0.767039537,0.779250357,0.685967207,0.765943427,0.748814027,0.743515765,0.748556333,0.708695053,0.722673984,0.719936161,0.782641929,0.752569443,0.74311052,0.745112999,0.74377812,0.740098916,0.746843597,0.751395172,0.736592897,0.700529417,0.726021549,0.712718056,0.736070477,0.734829787,0.735293825,0.732716363,0.765425401,0.729501312,0.741072816,0.751480002,0.749487993,0.755197058,0.751021705,0.750333136,0.747607311,0.753812808,0.7542764
constancyMeanQ,0.597331957,0.614568672,0.478553395,0.662258224,0.620276743,0.614522407,0.624779294,0.577349903,0.581162508,0.582943862,0.677488008,0.632008512,0.590768595,0.602185857,0.605207963,0.598238726,0.606962376,0.623608552,0.552682746,0.57716173,0.601216051,0.591681852,0.611766515,0.585241828,0.603210731,0.5716896,0.642886235,0.599074869,0.601581004,0.613117842,0.622598102,0.636407174,0.628955509,0.629804459,0.624388518,0.616810005,0.620451578
seasonalityMeanQ,0.221250108,0.211333474,0.30236695,0.135369271,0.171654483,0.173491086,0.165354341,0.185333804,0.19581648,0.190283953,0.134357638,0.160199078,0.205005744,0.191819419,0.186305773,0.191677338,0.187296539,0.170065799,0.249676792,0.176106363,0.171903297,0.169823401,0.168875082,0.203568176,0.179633079,0.219766844,0.160092892,0.178788497,0.188229562,0.184119551,0.1693021,0.15729654,0.162533513,0.160633553,0.164817534,0.181746451,0.177421463
perenniality,1.479469926,0.196592977,20.44154616,1.043258442,4.317692024,5.048858289,1.474364401,9.046749222,2.140175842,2.137590967,1.406087993,1.437371818,2.763801555,2.812709927,1.791561738,1.889882548,3.0752928,4.224005589,3.073831056,11.14776879,7.175684326,3.239493517,2.285390281,1.743107744,1.990835963,3.202263817,0.854187233,2.711179434,1.819385726,1.312455108,1.76941774,1.829451793,1.988533417,2.027050545,2.138067663,1.315178604,1.347107901
JDayAnMin,263,232,282,227,281,281,249,282,228,268,211,217,264,269,230,228,276,282,262,302,282,261,254,255,255,262,224,276,212,212,266,266,267,276,276,211,211
sdJDayAnMin,51.1105245,71.20109015,64.10822942,168.4355183,78.7617968,80.26390005,152.711368,127.9557525,63.28977199,98.9803572,111.5464883,111.6886617,55.29739223,60.48638834,54.50775393,56.35305375,68.38569422,78.2544182,66.02476688,143.4618748,106.0924649,91.25144052,67.32195802,39.93715301,52.29608926,59.83794252,159.3058354,94.62578762,56.3973291,88.43866137,31.8867042,33.83163261,34.02146848,34.75549517,54.90027033,108.8104147,117.7220968
predictabilityMinQ,0.879891329,0.905555131,0.815625172,0.941431505,0.919136434,0.92072586,0.909883731,0.920980944,0.900542826,0.907408034,0.95748632,0.912193945,0.884923181,0.895102634,0.897039485,0.895915819,0.899101643,0.917495251,0.886251454,0.899250725,0.919362442,0.922293269,0.935145561,0.8958956,0.92017402,0.882468058,0.943086207,0.878437562,0.892836241,0.903707755,0.896022022,0.905159182,0.907088168,0.908316144,0.908708415,0.923090582,0.924280366
seasonalityMinQ,0.079348174,0.067658441,0.185631192,0.026125847,0.039389812,0.036293477,0.043709466,0.040072803,0.054363257,0.046612188,0.01808973,0.043601239,0.06670323,0.057175846,0.051680952,0.052648698,0.054633611,0.039907663,0.081693125,0.0460495,0.035210735,0.034160392,0.025307619,0.05766492,0.036218197,0.068387843,0.025815737,0.060051029,0.057211207,0.052022201,0.053224283,0.050185527,0.048605748,0.046762212,0.045283998,0.042332429,0.041100539
JDayAnMax,48,47,66,45,69,69,46,66,46,46,68,46,49,71,48,47,70,70,68,65,67,66,44,45,44,46,42,68,70,25,70,69,69,69,68,24,24
sdJDayAnMax,25.67393218,25.12603153,41.33976524,32.11944474,35.12099268,36.57651254,32.45301855,36.39509822,31.55707855,31.95805783,40.5901896,31.2360445,26.84907849,34.59906412,30.50058547,31.24315798,34.87301226,35.01122269,40.58041204,41.76113101,38.9721105,42.46380345,38.63935817,29.68993202,32.90751832,30.79875796,30.49460009,33.3804429,35.59851076,30.35948637,37.18369245,34.99047489,35.48272551,35.9471614,36.2857924,33.44160986,33.26182807
predictabilityMaxQ,0.692152362,0.712647614,0.473326867,0.68063642,0.62287667,0.591412587,0.588454235,0.498249547,0.595001615,0.565643058,0.497095413,0.606924733,0.643322349,0.63947354,0.617413089,0.60623368,0.643795204,0.629157403,0.531439971,0.5000395,0.56798427,0.536756455,0.585363903,0.631301983,0.608058743,0.634433725,0.588211381,0.581800635,0.644754195,0.56673375,0.638790363,0.626523281,0.604920068,0.596919826,0.569274963,0.523196488,0.521262412
seasonalityMaxQ,0.293077922,0.276246352,0.397121518,0.18787436,0.274127149,0.280183611,0.275825899,0.335345395,0.290570518,0.307550117,0.372735569,0.26991316,0.295491316,0.286604077,0.28269712,0.286373519,0.278646998,0.268871487,0.434533385,0.322929233,0.287739239,0.29399301,0.287111257,0.299901879,0.287337313,0.315174164,0.308247964,0.293462588,0.288745721,0.352311435,0.280275749,0.274270526,0.283015728,0.29198272,0.309553184,0.390201496,0.39137107
riseRate,119.3344357,106.2436145,1.419589029,3.992930066,25.14777324,23.49124242,8.607356222,6.159772877,15.50322054,16.68734812,11.13940084,9.029654241,51.95993176,43.18821164,15.92631272,18.01708324,35.47768255,22.66531198,2.65222469,5.102829676,14.01562194,2.793609151,8.686973464,15.65454331,10.28993703,18.6149343,1.478907835,1.709570625,14.19625072,3.489028186,12.72682823,13.19077934,11.08684952,13.16713426,14.33363699,4.857452927,4.245086357
cvRise,2.985643197,2.556342552,3.865580613,4.740955938,4.0141971,4.37916704,4.141240299,4.690210739,2.535215586,2.756947812,5.700106394,3.323995884,2.932783687,3.271964097,2.785674438,2.805024535,3.664339013,4.082531594,2.799212158,6.547595226,4.736987427,4.216150855,3.562123698,3.163754748,3.431115103,2.369354058,4.234990743,3.836284559,3.115788544,3.506356669,3.363887108,3.597003295,3.722346315,3.717362906,3.755105574,4.123966042,4.054192221
fallRate,52.02154461,25.83834985,0.458970457,1.839044497,9.711635247,8.508389004,2.723759307,1.245192805,4.84030061,5.009675482,6.762689194,3.082250731,23.17551848,19.32248564,6.85052066,6.791124012,15.14256377,9.493067148,0.582313444,1.827367621,4.86567766,1.054207852,3.422415258,6.442760853,4.300695629,5.615863996,0.812440467,0.485388551,6.082099427,1.588392016,5.230625345,5.204929865,4.45657175,4.729356808,4.788914031,2.088541003,1.829679008
cvFall,3.185442487,3.620962295,5.997456781,4.954125079,5.147782444,5.448277711,6.333764337,8.683815985,3.447864924,3.400376732,5.797186196,4.416141214,3.942933803,4.18482907,3.551758295,3.655325587,4.58751423,5.132841585,5.032115,9.118230525,5.827361874,5.441119288,3.722424247,3.253612358,3.646773198,3.314602753,4.511819779,3.82267282,3.973076358,3.858943912,4.329963807,4.551094835,4.61710391,4.661928816,4.484930513,5.364925545,5.281654909
revPerYear,63.80952381,83.47619048,118.0634921,101.5079365,76,74.22222222,98.47619048,61.6984127,67.66666667,83.25396825,142.3333333,78.41269841,40.85714286,44.77777778,51.0952381,56.28571429,50.20634921,55.88888889,91.68253968,123.7936508,69.55555556,122.8253968,104.7777778,81.84126984,85.07936508,66.53968254,126.5555556,100.3174603,55.80952381,73.25396825,62.63492063,80.50793651,72.53968254,86.26984127,106.8730159,107.6984127,108.1269841
cvRev,0.149776488,0.144500058,0.122539816,0.173956555,0.16887275,0.154942593,0.167494539,0.207037612,0.174679553,0.176504817,0.13694288,0.180205557,0.169280464,0.16026934,0.179056345,0.183053315,0.162015206,0.162091512,0.160543647,0.141588224,0.160719706,0.147519948,0.149603733,0.144064791,0.151287303,0.188367153,0.180829272,0.196615377,0.148600737,0.189430863,0.167467463,0.168808643,0.17219614,0.165335542,0.175007467,0.175951816,0.178034597
catchmentArea,2262002.423,1389462.63,8587.052215,125766.7939,772798.5414,546547.1785,161823.4693,36594.18337,457053.1479,398434.4041,169321.8507,427321.3575,4554345.912,3453953.839,1177068.299,929985.22,2031719.34,849475.8521,16771.67613,53334.5841,251434.9259,53146.71365,216394.9211,706242.1932,380140.1727,773183.0454,42165.04537,32650.36402,864874.8165,83850.31931,645883.3282,492751.5814,348992.4995,342208.6808,279165.201,62327.8935,54972.34086
